x,y,z
93214.038,97295.378,27.5065778
99559.362,106024.344,16
91265.976,109559.66,41.8884574
88385.631,101636.4062,15
101505.713,111220.793,13
95247.007,112245.034,28.4954696
90739.493,96794.066,7.2
94029.296,95762.224,9
99973.243,98290.943,42.4627456
101156.617,101922.024,30.8315194
97210.297,107260.415,60.3613126
105395.384,109890.515,18.6052272
104233.195,111324.751,68.2454504
95784.3925,108355.4608,13
92961.437,104202.174,31.716487
89602.7717,104617.5594,14
99391.682,109324.713,53.6130868
89529.962,105896.092,19.427054
93894.66,108983.53,23.5180698
88781.026,103941.878,29.7230535
90271.545,99344.637,22.969908
88824.851,104449.125,24.1551443
99455.663,95267.406,10.2
103056.8075,111361.0941,40.2637063
100792.92,103400.953,6
99709.911,93906.052,75.0959367
98363.698,107769.797,17.9355165
95453.79,91876.907,38.9868838
99561.089,113457.47,10.5
97709.73,103203.787,36.2297381
95701.727,115253.256,115.8288231
93485.747,105239.231,71.5072913
103754.11,115005.512,7.5
99369.921,103127.707,15
100065.631,98040,12.6
103940.4444,109861.273,17
96364.304,111250.929,30.7366113
93437.34,102347.426,25.3494252
95145.64,91101.025,78.6607305
90998.697,101284.512,16
94599.451,107937.477,17.3826279
94617.297,114923.36,39.7620464
99794.2764,114276.0404,17
97580.531,114244.276,40.9624831
94533.698,92563.844,22.3135758
98782.724,106090.621,29.6565832
98700.797,97579.989,20.3659266
97864.653,93712.083,7.2
89666.285,101766.183,14
94398.27,97529.567,18.5656538
86197.794,103530.868,10.3
95251.633,90166.529,29.4824237
97717.338,118147.763,42.2343455
96997.931,95560.182,16.5
99783.872,112605.917,105.5299647
101890.834,100669.254,9.9
97418.115,98219.997,12
97907.606,93470.622,23.0868191
96309.06,96807.956,24.5876166
101581.146,115909.189,18.1516339
101858.255,121672.909,119.9400412
89843.999,100799.695,58.616287
91971.77,100501.045,38.8883542
94361.932,86568.89599999,57.272005299999996
97336.5706,98918.8216,11
86716.614,103871.116,10
95932.177,112871.775,29.9193603
91786.377,101252.709,41.5031259
96167.558,115700.066,159.0481856
105775.498,118228.893,31.1543625
105872.237,115328.654,60.7100173
92176.002,103216.908,119.6710079
96612.21,101802.438,18.4670951
96834.7158,117523.1465,40.2637063
95000.72,95425.727,20.4764973
99527.446,105797.294,11
96466.934,112047.769,11
96596.047,117438.902,14
105927.077,117250.477,34.9678942
104369.322,122833.835,39.8435742
101853.504,103134.685,36.510564
92294.094,103370.238,15
95484.784,106872.951,42.6019061
91382.6731,101398.45,12
98603.327,95897.891,16
98757.908,115555.09,163.2005999
100400.65,105779.584,13.7
92073.136,104680.004,78.9556299
91738.625,105399.765,9.1
101560.558,99056.796,8.4
98003.6405,99792.7045,38.9051521
103532.692,122317.117,16
99371.0536,97357.1403,13
103753.91,118387.479,25.6522771
97504.264,113036.986,11.5
98469.843,95452.435,16
93781.57,107724.485,22.6678285
96344.287,97875.996,58.476088
97477.016,94331.98,16
96111.689,105487.63,23.4297995
96702.906,115144.141,10.2
100100.051,102181.863,9.7
99520.769,113468.267,14
97025.431,95754.19,8.7
101179.373,111829.81,130.9292444
104922.214,114087.227,28.503662
103455.267,118630.976,33.8383701
99242.017,97452.414,22.7183209
98359.661,107280.202,17
95279.944,89523.56,15
96930.21,116715.623,15
86167.745,103720.368,29.971589
100512.506,105983.925,8.7
104073.017,113722.475,38.0094572
98546.487,107933.178,11.2
103205.554,105937.072,20.0188099
99645.047,98353.131,20.1592625
94141.247,108276.077,43.8381619
95222.621,88200.306,10
98414.216,107088.791,59.812313
92981.157,101923.762,18.2649002
93847.294,110519.318,46.1221437
100559.613,111165.668,15
96016.16,118097.6566,32.3215468
89118.095,103216.32,173.4733033
100804.821,114816.474,14
95466.106,105759.799,39.2222294
97551.701,91440.658,12.8
93377.928,110615.551,31.6867815
103943.005,120037.85,24.1652068
97980.743,107058.017,188.6279571
96836.36,95201.552,53.623447
96287.271,112587.534,30.5730681
93441.069,95101.623,32.5906614
91855.3496,98799.9613,16.5
105646.733,112725.433,61.4185598
101921.226,103204.083,45.3786375
90855.21,106732.61,189.4168531
96160.481,112537.328,58.7774432
102615.7,106229.074,68.4
99518.947,93306.44,15.1
97636.395,106812.059,187.1070605
100089.683,115520.714,10
88469.819,103022.019,8
99615.444,100246.329,32.3319195
96696.642,96847.498,16.3
98723.925,105513.585,98.0865377
95269.29,88985.86,17
98814.469,93957.449,8
92718.3351,106460.9315,50.3020546
97893.805,93534.003,7.2
100627.063,111718.737,80.7137514
101052.076,101483.805,179.724157
99762.5051,106656.5463,17
103027.16,110515.83,53.4586984
99997.777,103911.202,16.7
99850.8247,110664.0132,17
104570.84,114645.518,21.4990503
89325.804,105389.927,17
96962.727,107972.546,30.9189836
89582.914,101522.638,21.4639549
97726.802,91653.301,106.4177772
105732.428,118262.704,8.9
104870.057,116023.648,27.3513627
98568.992,93353.031,69.0093872
95359.4202,91767.122,7
90957.781,100678.297,10
98947.804,103719.457,10.1
101572.56,100722.19,28.1103138
93491.294,112281.676,8
98661.765,107662.424,16.3
98929.717,106738.435,51.9778106
98716.9592,90679.6209,21.0556502
98699.289,117288.551,68.3417137
97177.638,105791.74,16.8
97207.8,106126.881,22.2118092
99612.564,113498.305,41.5502301
100047.069,102645.608,31.6708962
96299.84,92593.03,7
101341.822,113518.135,85.7771906
95643.55,107975.59,44.1261743
93118.682,110840.762,11
101341.477,99625.66,7
93587.46456089,93803.67307442,16
99660.406,113180.85,7.6
104906.225,116743.183,36.0266755
95315.086,88685.39,7
101838.942,111454.149,26.9337643
93085.709,107789.254,134.7341473
93426.2782,107125.1968,31.0397327
91706.836,100260.67,12.4
100706.83,113622.848,21.1852189
96991.531,95673.3,7.6
96635.66,97443.113,13
99684.233,98381.234,43.6205105
95851.289,113723.639,88.6074115
102440.1,112397.456,22.3965374
96516.286,115224.956,25.580018
95718.048,115340.43,21.0556502
101047.807,113634.942,49.0202405
95273.276,96737.974,17.6326981
90535.1827,110330.7631,15
92843.751,98061.19,36.4458216
94893.42999999,101864.41699999,17
92947.988,93130.199,30.7366113
84999.242,102194.66,48.4696806
96787.047,111944.56,48.1255866
94532.607,101401.132,19.6609672
100013.05,110399.362,44.2946864
91249.996,99346.228,124.8471727
94687.498,99444.36,17
96855.342,114981.428,36.7978942
91910.612,98055.163,24.4627466
103079.7538,114624.8051,65.1753011
91472.426,105378.5347,11
85655.5253,104169.8056,9.5
90752.604,101345.422,13.7
94373.53,105722.45,33.5341123
100277.176,97725.311,10
102655.67,115380.485,13
86057.085,104784.081,16
95822.735,93333.328,22.1285793
100179.091,97738.179,15
96086.62,93829.143,36.7978942
91275.542,109176.236,17.4997594
101575.7,111082.984,23.5180698
102294.345,116779.226,92.6144733
95943.505,113443.642,20.6910878
91729.57,100229.798,7.2
97768.389,91771.082,277.1509559
93968.856,105837.694,17
99434.605,93385.107,25.9650003
101885.947,103102.721,21.8896307
96830.529,109019.762,37.1409026
98653.351,107712.702,34.6212004
100454.835,97127.078,137.0149337
97077.919,116000.15,61.4852916
92007.544,103175.227,158.7771389
96749.775,99104.428,31.5444692
101575.919,102883.853,41.2460875
102151.181,107159.269,84.774862
90855.759,101548.728,22.8029498
95552.708,115229.645,16
97158.634,95776.656,13
97799.682,93881.245,9
95959.132,96486.352,25.0384313
96159.297,113158.85,33.3035211
93411.532,97480.603,10
91589.22,106059.513,12.3
90505.9672,103571.6657,8
99459.04,113338.214,38.3081564
94483.237,108606.49,31.9194264
101903.882,103103.647,24.3748347
97893.0443,117143.8203,15
99008.271,106673.772,71.596241
105683.238,112701.444,18.3989471
97188.132,97492.337,70.3905759
105337.398,113328.022,15.5
99320.0365,106609.3502,17
99533.682,113461.419,8.4
100891.056,98744.927,10
99926.505,101850.073,53.1792573
90862.421,103357.793,124.3674096
97723.455,111931.681,34.015081
98182.074,92508.15,12
102142.404,114993.11,55.012209
98312.0524,90601.4407,11
96980.189,95734.3,12.7
89653.198,98392.804,16
105023.901,115409.388,16
93344.225,102646.065,31.4731269
95607.952,113476.854,26.7949192
97975.246,113771.941,34.1056449
95984.792,118124.996,39.6586359
98665.839,116214.575,130.4992824
99917.459,98277.821,16
94977.509,111244.223,23.1164751
100811.236,101759.511,98.2541521
92117.196,104878.531,82.148769
97974.121,93306.554,26.7880366
95475.253,89308.614,17
96964.423,95437.158,11
101795.672,106282.604,67.2250266
86370.4366,104978.2831,7.5
98975.629,103921.728,25.24292
100521.751,112283.487,48.2831734
98050.995,95543.737,43.0019866
98952.2104,111425.2539,15
97673.044,91495.193,104.8809739
95178.695,89310.102,11
101451.962,99110.012,23.3548121
99935.017,113798.69,11.7
101006.282,107642.474,29.767395
104407.134,122854.249,92.8797143
103034.3782,111329.3771,34.9172168
94826.432,114288.996,31.8037574
91834.709,98869.209,19.7308281
94426.42,106083.38,15
89603.6533,100018.7466,12
94935.566,89594.709,8
95335.92,100001.603,17.227431
99534.127,113450.227,35.619337
98082.355,108369.967,17
86747.964,102653.214,37.4476461
97090.027,105077.168,35.631299
99892.861,115491.962,105.9112036
92986.675,105348.844,82.0744641
94672.25,92531.87,11
93782.541,106126.398,15
85162.7243,101631.6497,14
97097.425,97360.537,17
100645.835,114814.401,74.8428242
104029.3703,117994.9277,17
98956.298,93855.623,23.1044514
101939.247,103213.826,58.2549373
98121.637,95593.187,64.7616756
92476.03,107015.58,40.2637063
85489.083,101483.4,18.64667
100341.555,97731.192,8.8
93963.639,100154.637,12.2
102415.651,109012.751,13.6
105173.604,119670.1422,40.2637063
102994.257,114265.046,92.1944527
105339.031,113276.339,16.5
105929.394,114917.962,14
93553.188,105285.035,17
92291.584,104399.464,36.5298004
88513.682,103214.417,15
90883.986,99964.36,19.9720779
94120.476,109021.968,28.9122172
96622.104,99947.124,80.3232408
97026.309,96276.114,60.1496012
99950.684,113866.69,69.027771
106370.973,115828.438,207.4551728
104870.298,115716.377,16.9
92717.679,98686.274,28.1274385
94269.0351,86572.2738,16
101357.396,99626.513,8.2
86036.79,101600.675,15
105810.959,112716.028,19.4441771
101541.49,100427.504,8.6
97678.442,96187.165,19.812069
90648.149,97967.158,28.8675417
102627.262,106083.741,58.523284
101583.515,103048.814,122.1005814
105736.128,118369.17,8
102265.9509,109078.376,24.7556926
92408.7772,101721.038,14
101886.506,103217.969,31.8508334
94868.693,112049.389,19.5366877
100902.268,117367.578,26.3488676
96917.487,118030.199,35.871033
95835.569,88921.978,74.3293351
96429.082,112966.875,83.7734379
105017.129,110111.023,19.4422502
103639.041,118170.389,17
100197.69,97907.467,38.1112353
94353.094,107275.186,17.9466925
103276.4,114399.576,13.5
97079.426,95587.23,14.5
93148,103865.683,33.7298003
93340.054,97156.648,32.6102452
96880.571,97157.029,17
99990.234,103545.418,16.8
97735.933,117444.432,26.1158943
98104.431,101405.568,14
101696.045,115383.531,10
105107.808,116016.722,16.8
97671.284,103641.332,18.8419312
96056.966,111264.528,50.1195757
102022.22,111992.853,20.8878874
97481.188,90437.346,13
97599.576,92219.399,15.6
94360.326,94994.642,37.0749656
103878.698,119709.947,40.0997342
101450.486,99533.955,11.5
96114.254,88526.752,34.9398274
98877.127,107722.741,29.929043
97623.206,115944.509,41.5454405
96270.777,96539.378,24.5876166
96779.641,116589.525,7
104136.642,115612.067,12.7
89976.895,96654.415,8.7
95357.409,110999.464,50.7656915
91975.661,103798.943,12
91562.6673,106181.2373,31.0397327
93775.935,100057.75,13
102127.349,109532.499,35.6903055
101371.907,99079.266,10.4
92377.713,103737.253,11
101453.767,99746.229,46.7842605
95385.989,116317.539,7.1
95760.4,108469.118,24.9867887
95816.672,112493.501,30.3979978
89725.629,98841.081,20.0127301
100418.218,111709.542,47.3953038
103701.273,118331.802,41.375683
98814.146,112103.992,19.8293179
96965.489,113990.127,40.4281691
91373.789,102260.844,21.3262714
95416.858,89451.799,15.5
88311.922,101111.766,47.0361397
101963.969,115138.712,19.8156274
94873.571,114499.876,19.0651837
101368.785,112822.979,267.1945063
92807.551,102976.442,18
95501.053,113628.103,23.1164751
101433.73,99621.356,12.8
94232.894,101340.057,47.3367699
94577.385,113421.869,66.5674208
97881.236,95287.688,8
97415.36,98795.6378,12
102894.644,108466.091,69.1922187
93958.668,95773.194,32.6978522
98351.073,103942.097,29.4009403
92227.464,104643.253,15
99066.226,105732.762,23.1954016
93733.333,102253.137,26.3142396
97129.918,108947.281,34.8881357
101998.936,103095.769,8
98148.617,91638.311,10
94016.382,97311.312,10.4
93620.543,93785.006,16.3
99875.2005,114315.5806,59.7190155
103377.463,116382.212,25.3731896
97771.898,94056.745,36.1167118
90130.686,102492.098,30.2718625
102425.796,117653.553,50.4511069
102820.333,112050.466,18.6052272
95193.571,88537.678,17
97332.1763,117976.862,17
91492.15,103628.08,7.2
100932.783,112338.316,26.7137211
92728.563,113944.017,12.9
93386.008,104432.171,79.2470653
103150.989,106049.894,44.64
97242.356,118193.529,8
103068.477,125064.685,17.2377655
100998.429,117548.105,24.3377398
97634.446,92206.848,7.6
96111.373,96688.365,22.2424374
94423.581,94537.505,68.888993
96003.838,114941.753,8
102016.145,103017.824,11
99617.23,111968.706,31.7388314
98350.804,96988.581,23.9774695
97298.6261,113294.6485,15
97709.739,95184.634,52.5568331
96134.313,102024.209,20.2985517
95043.635,114016.339,44.668058
88971.383,98758.9933,17
93855.823,102595.773,20.8851805
101432.937,114035.77,21.2659343
100718.129,104726.043,27.7347289
100520.054,111559.754,21.364311
100227.473,109370.441,64.7476328
98642.53,107619.457,9
98481.18,98405.713,21.1592377
88867.514,98205.688,15
100237.754,111859.617,82.5499381
97489.984,94279.91,16
91757.1045,107491.2281,15
100102.6666,109921.4039,40.2637063
91423.586,108360.881,13.3
97212.293,95845.476,59.5510731
101861.037,103127.306,17
102361.6355,109340.8315,19.8293179
97483.7485,104423.8319,17
100296.67,116737.931,36.7978942
101068.1039,111856.9718,8.8
97471.7504,96036.3878,7
91347.276,96623.217,36.7228386
95763.123,107711.259,17
97280.299,94617.722,19.9462402
92660.002,103622.06,28.6839937
97088.8587,97509.523,15
99113.432,102175.351,37.0381689
95812.195,93329.216,33.3846902
101469.615,100786.411,12.5
89742.467,97974.697,16
94633.544,108195.61,14
95382.9477,89839.6544,7
101068.159,116569.22,14.2
101777.46,111182.118,84.0748373
93460.646,96136.862,9.3
102167.16,114225.916,54.4503339
97958.917,106436.769,218.1784447
102782.854,106053.097,43.3368968
100267.33,115378.753,40.8490027
91539.2337,104612.7997,15
98791.234,111095.113,7
96350.213,117984.261,56.2889363
104560.969,110090.815,154.8593768
97064.368,94582.356,15
100379.922,115370.183,13
93141.525,104509.35,18.2423599
101623.173,111748.523,10
91514.834,97560.984,22.275367
92981.08,103311.751,156.1005663
98616.017,100664.763,44.6680435
100816.052,112860.591,8.5
101073.225,101624.952,67.5204767
97437.22,104950.82,16.3
92242.371,109631.944,37.7415983
91753.912,90733.854,51.673997
101766.133,102800.389,12.8
92145.642,104995.469,22.4715924
101145.707,100713.455,41.5008222
93450.399,110874.283,29.9193603
97399.103,100923.098,48.1462522
101873.679,103205.348,9.5
97069.584,95715.228,14.8
100681.217,106161.734,8
100285.834,102969.244,22.8311252
100881.932,102236.016,38.4745958
95273.77,89482.565,26.8016845
102149.9866,114951.1047,22.2849798
102356.51,105162.383,23.0078322
102340.1874,109418.9855,18.6052272
103904.396,110830.1122,17.3826279
95548.607,114593.78,25.51491
95240.81,111453.07,49.841669
96031.81,95874.047,19.2078478
100305.575,97744.106,18.0027135
97528.739,106281.656,10.8
99591.653,113063.236,19.9720779
99776.7638,114137.8038,15
97992.304,116786.888,63.7921361
104169.335,110666.348,35.0856528
95049.714,88456.876,22.2023474
95740.511,89412.363,48.2182233
98490.842,93314.813,12
91085.214,94903.719,13.8
100956.261,117508.618,21.1014899
101305.582,112180.016,68.1272458
100548.335,114573.978,50.3020546
97869.772,96976.639,40.6247245
104525.415,123778.531,52.9579051
103412.7541,108112.7161,54.962407
96221.48,114032.845,49.6489891
95225.673,91457.065,8.7
95895.968,101509.01,9.5
102817.065,116665.881,10
94831.058,100635.592,110.3992908
91679.266,99819.19,17.3826279
97555.667,94221.664,52.5920491
96349.37,113030.031,19.0298922
104523.958,123741.515,28.1081669
105016.594,115330.221,36.9389106
98785.305,112961.32,23.5180698
100868.725,102266.976,57.8371175
99628.064,113775.146,112.8922976
101456.747,99009.055,9
95018.717,100864.348,17
95791.183,118258.601,20.5861284
96597.816,117598.967,29.9203267
96629.114,117003.145,40.9624831
104522.307,116396.684,16
89825.809,105642.703,17.9920233
88923.7563,105872.1876,15
100718.107,96726.876,7
105598.824,114437.773,24.4666811
99049.771,116469.174,37.8643799
94376.465,104475.12,45.8511309
99498.108,107460.063,14.5
101361.069,99607.048,13
94147.962,95872.839,25.0055495
95027.398,111325.722,17
97734.384,100730.358,14
99666.339,114058.925,17
92702.502,107907.448,24.1009116
89201.609,103296.675,42.2105031
97843.962,93702.551,13
95336.151,99667.253,12.1
100895.483,110725.91,34.9511363
99485.395,113417.586,13
100289.898,99279.456,15
103589.331,109140.137,96.132323
98257.529,107523.524,107.5123307
91885.2335,107462.3065,10
105608.291,111413.784,17.9355165
98407.999,97328.626,22.1854156
100916.919,111821.372,80.1196333
102916.014,111124.234,11.5
103413.089,108107.613,223.7255922
94315.091,94407.382,35.4878454
101417.7585,112358.8915,7
103941.7494,123452.003,11
88905.064,101069.625,67.2250266
100469.479,99157.756,37.6233398
98265.683,116903.363,65.9893778
106207.589,114086.658,21.3262714
98688.445,105494.505,17
103517.9834,107885.4179,40.2637063
99801.062,116171.054,16
97074.3,114168.396,45.9398159
91940.989,104688.51,31.0993321
95064.681,113029.68,40.9529947
101687.154,118981.009,43.5549567
105624.492,112731.275,23.9362614
102160.228,114237.611,11.5
96784.845,118176.959,26.9633686
95335.49,89341.501,13
101980.957,103017.47,11
94471.8566,104352.8812,8
